"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged","Test Accuracy"
0.649006622516556,0.731543624161074,0.710144927536232,0.67283950617284,0.710144927536232,0.649006622516556,0.678200692041523,0.503333333333333,0.326666666666667,0.46,0.690275123338815,0.69,431.471258098367,1,0.57
0.701298701298701,0.636986301369863,0.670807453416149,0.669064748201439,0.670807453416149,0.701298701298701,0.685714285714286,0.513333333333333,0.36,0.536666666666667,0.669142501334282,0.67,449.768041945555,1,0.48
0.718120805369127,0.754966887417219,0.743055555555555,0.730769230769231,0.743055555555556,0.718120805369127,0.73037542662116,0.496666666666667,0.356666666666667,0.48,0.736543846393173,0.736666666666667,413.173973186302,1,0.57
0.70440251572327,0.624113475177305,0.678787878787879,0.651851851851852,0.678787878787879,0.70440251572327,0.691358024691358,0.53,0.373333333333333,0.55,0.664257995450288,0.666666666666667,439.965562273393,1,0.5
0.710526315789474,0.675675675675676,0.692307692307692,0.694444444444444,0.692307692307692,0.710526315789474,0.701298701298701,0.506666666666667,0.36,0.52,0.693100995732575,0.693333333333333,436.397958178224,1,0.46
0.643835616438356,0.707792207792208,0.676258992805755,0.677018633540373,0.676258992805755,0.643835616438356,0.659649122807018,0.486666666666667,0.313333333333333,0.463333333333333,0.675813912115282,0.676666666666667,431.911671607427,1,0.61
0.651006711409396,0.721854304635762,0.697841726618705,0.677018633540373,0.697841726618705,0.651006711409396,0.673611111111111,0.496666666666667,0.323333333333333,0.463333333333333,0.686430508022579,0.686666666666667,451.759305541471,1,0.54
0.684210526315789,0.675675675675676,0.684210526315789,0.675675675675676,0.684210526315789,0.684210526315789,0.684210526315789,0.506666666666667,0.346666666666667,0.506666666666667,0.679943100995733,0.68,451.96834465498,1,0.53
0.618055555555556,0.769230769230769,0.712,0.685714285714286,0.712,0.618055555555556,0.661710037174721,0.48,0.296666666666667,0.416666666666667,0.693643162393162,0.696666666666667,430.18300542977,1,0.63
0.66,0.726666666666667,0.707142857142857,0.68125,0.707142857142857,0.66,0.682758620689655,0.5,0.33,0.466666666666667,0.693333333333333,0.693333333333333,433.508086674846,1,0.59
0.759493670886076,0.669014084507042,0.718562874251497,0.714285714285714,0.718562874251497,0.759493670886076,0.738461538461539,0.526666666666667,0.4,0.556666666666667,0.714253877696559,0.716666666666667,430.221207124527,1,0.56
0.619047619047619,0.738562091503268,0.694656488549618,0.668639053254438,0.694656488549618,0.619047619047619,0.654676258992806,0.49,0.303333333333333,0.436666666666667,0.678804855275444,0.68,445.542241751214,1,0.58
0.625850340136054,0.718954248366013,0.681481481481481,0.666666666666667,0.681481481481481,0.625850340136054,0.652482269503546,0.49,0.306666666666667,0.45,0.672402294251034,0.673333333333333,422.22010009818,1,0.52
0.629370629370629,0.751592356687898,0.697674418604651,0.690058479532164,0.697674418604651,0.629370629370629,0.661764705882353,0.476666666666667,0.3,0.43,0.690481493029264,0.693333333333333,434.389190996635,1,0.51
0.705128205128205,0.652777777777778,0.6875,0.671428571428571,0.6875,0.705128205128205,0.69620253164557,0.52,0.366666666666667,0.533333333333333,0.678952991452991,0.68,438.947824054722,1,0.47
0.627586206896552,0.741935483870968,0.694656488549618,0.680473372781065,0.694656488549618,0.627586206896552,0.659420289855073,0.483333333333333,0.303333333333333,0.436666666666667,0.68476084538376,0.686666666666667,426.756415872774,1,0.61
0.694805194805195,0.719178082191781,0.722972972972973,0.690789473684211,0.722972972972973,0.694805194805195,0.708609271523179,0.513333333333333,0.356666666666667,0.493333333333333,0.706991638498488,0.706666666666667,406.288236921857,1,0.62
0.662162162162162,0.730263157894737,0.705035971223022,0.68944099378882,0.705035971223022,0.662162162162162,0.682926829268293,0.493333333333333,0.326666666666667,0.463333333333333,0.69621266002845,0.696666666666667,425.686287047763,1,0.57
0.641379310344828,0.761290322580645,0.715384615384615,0.694117647058823,0.715384615384615,0.641379310344828,0.676363636363636,0.483333333333333,0.31,0.433333333333333,0.701334816462736,0.703333333333333,413.597149297137,1,0.63
0.68,0.706666666666667,0.698630136986301,0.688311688311688,0.698630136986301,0.68,0.689189189189189,0.5,0.34,0.486666666666667,0.693333333333333,0.693333333333333,414.108331464976,1,0.55
0.63013698630137,0.694805194805195,0.661870503597122,0.664596273291925,0.661870503597122,0.63013698630137,0.645614035087719,0.486666666666667,0.306666666666667,0.463333333333333,0.662471090553282,0.663333333333333,448.132984573265,1,0.53
0.695364238410596,0.731543624161074,0.724137931034483,0.703225806451613,0.724137931034483,0.695364238410596,0.709459459459459,0.503333333333333,0.35,0.483333333333333,0.713453931285835,0.713333333333333,433.214443685026,1,0.57
0.694444444444444,0.698717948717949,0.680272108843537,0.712418300653595,0.680272108843537,0.694444444444444,0.687285223367697,0.48,0.333333333333333,0.49,0.696581196581197,0.696666666666667,438.484633882179,1,0.68
0.620689655172414,0.658064516129032,0.629370629370629,0.64968152866242,0.629370629370629,0.620689655172414,0.625,0.483333333333333,0.3,0.476666666666667,0.639377085650723,0.64,456.239818781365,1,0.65
0.673202614379085,0.741496598639456,0.730496453900709,0.685534591194969,0.730496453900709,0.673202614379085,0.700680272108844,0.51,0.343333333333333,0.47,0.70734960650927,0.706666666666667,425.376632498906,1,0.6
0.723684210526316,0.722972972972973,0.728476821192053,0.718120805369127,0.728476821192053,0.723684210526316,0.726072607260726,0.506666666666667,0.366666666666667,0.503333333333333,0.723328591749644,0.723333333333333,407.181709489634,1,0.62
