"Test-Sensitivity","Test-Specificity","Test-Pos Pred Value","Test-Neg Pred Value","Test-Precision","Test-Recall","Test-F1","Test-Prevalence","Test-Detection Rate","Test-Detection Prevalence","Test-Balanced Accuracy","Test-Accuracy"
0.733333333333333,0.709090909090909,0.673469387755102,0.764705882352941,0.673469387755102,0.733333333333333,0.702127659574468,0.45,0.33,0.49,0.721212121212121,0.72
0.844444444444444,0.672727272727273,0.678571428571428,0.840909090909091,0.678571428571429,0.844444444444444,0.752475247524753,0.45,0.38,0.56,0.758585858585859,0.75
0.894736842105263,0.709677419354839,0.653846153846154,0.916666666666667,0.653846153846154,0.894736842105263,0.755555555555556,0.38,0.34,0.52,0.802207130730051,0.78
0.795454545454545,0.517857142857143,0.564516129032258,0.763157894736842,0.564516129032258,0.795454545454545,0.660377358490566,0.44,0.35,0.62,0.656655844155844,0.64
0.795454545454545,0.660714285714286,0.648148148148148,0.804347826086957,0.648148148148148,0.795454545454545,0.714285714285714,0.44,0.35,0.54,0.728084415584416,0.72
0.767441860465116,0.754385964912281,0.702127659574468,0.811320754716981,0.702127659574468,0.767441860465116,0.733333333333333,0.43,0.33,0.47,0.760913912688699,0.76
0.696428571428571,0.681818181818182,0.735849056603774,0.638297872340425,0.735849056603774,0.696428571428571,0.715596330275229,0.56,0.39,0.53,0.689123376623377,0.69
0.897959183673469,0.705882352941177,0.745762711864407,0.878048780487805,0.745762711864407,0.897959183673469,0.814814814814815,0.49,0.44,0.59,0.801920768307323,0.8
0.927272727272727,0.822222222222222,0.864406779661017,0.902439024390244,0.864406779661017,0.927272727272727,0.894736842105263,0.55,0.51,0.59,0.874747474747475,0.88
0.771929824561403,0.813953488372093,0.846153846153846,0.729166666666667,0.846153846153846,0.771929824561403,0.807339449541284,0.57,0.44,0.52,0.792941656466748,0.79
0.894736842105263,0.629032258064516,0.596491228070175,0.906976744186047,0.596491228070175,0.894736842105263,0.715789473684211,0.38,0.34,0.57,0.76188455008489,0.73
0.788461538461538,0.791666666666667,0.803921568627451,0.775510204081633,0.803921568627451,0.788461538461538,0.796116504854369,0.52,0.41,0.51,0.790064102564103,0.79
0.754716981132076,0.702127659574468,0.740740740740741,0.717391304347826,0.740740740740741,0.754716981132076,0.747663551401869,0.53,0.4,0.54,0.728422320353272,0.73
0.884615384615385,0.666666666666667,0.741935483870968,0.842105263157895,0.741935483870968,0.884615384615385,0.807017543859649,0.52,0.46,0.62,0.775641025641026,0.78
0.883333333333333,0.65,0.791044776119403,0.787878787878788,0.791044776119403,0.883333333333333,0.834645669291339,0.6,0.53,0.67,0.766666666666667,0.79
0.901960784313726,0.63265306122449,0.71875,0.861111111111111,0.71875,0.901960784313726,0.8,0.51,0.46,0.64,0.767306922769108,0.77
0.792452830188679,0.553191489361702,0.666666666666667,0.702702702702703,0.666666666666667,0.792452830188679,0.724137931034483,0.53,0.42,0.63,0.672822159775191,0.68
0.711111111111111,0.727272727272727,0.680851063829787,0.754716981132076,0.680851063829787,0.711111111111111,0.695652173913044,0.45,0.32,0.47,0.719191919191919,0.72
