"(Intercept)","rsfmri_cor_ngd_cerc_scs_thp","rsfmri_cor_ngd_cerc_scs_cde","rsfmri_cor_ngd_cerc_scs_pt","rsfmri_cor_ngd_cerc_scs_hp","rsfmri_cor_ngd_cerc_scs_ag","rsfmri_cor_ngd_cerc_scs_aa","rsfmri_cor_ngd_cerc_scs_bs","rsfmri_cor_ngd_df_scs_thp","rsfmri_cor_ngd_df_scs_cde","rsfmri_cor_ngd_df_scs_pt","rsfmri_cor_ngd_df_scs_hp","rsfmri_cor_ngd_df_scs_ag","rsfmri_cor_ngd_df_scs_aa","rsfmri_cor_ngd_df_scs_bs","rsfmri_cor_ngd_dsa_scs_thp","rsfmri_cor_ngd_dsa_scs_cde","rsfmri_cor_ngd_dsa_scs_pt","rsfmri_cor_ngd_dsa_scs_hp","rsfmri_cor_ngd_dsa_scs_ag","rsfmri_cor_ngd_dsa_scs_aa","rsfmri_cor_ngd_dsa_scs_bs","rsfmri_cor_ngd_fopa_scs_thp","rsfmri_cor_ngd_fopa_scs_cde","rsfmri_cor_ngd_fopa_scs_pt","rsfmri_cor_ngd_fopa_scs_hp","rsfmri_cor_ngd_fopa_scs_ag","rsfmri_cor_ngd_fopa_scs_aa","rsfmri_cor_ngd_fopa_scs_bs","rsfmri_cor_ngd_sa_scs_thp","rsfmri_cor_ngd_sa_scs_cde","rsfmri_cor_ngd_sa_scs_pt","rsfmri_cor_ngd_sa_scs_hp","rsfmri_cor_ngd_sa_scs_ag","rsfmri_cor_ngd_sa_scs_aa","rsfmri_cor_ngd_sa_scs_bs","rsfmri_cor_ngd_vta_scs_thp","rsfmri_cor_ngd_vta_scs_cde","rsfmri_cor_ngd_vta_scs_pt","rsfmri_cor_ngd_vta_scs_hp","rsfmri_cor_ngd_vta_scs_ag","rsfmri_cor_ngd_vta_scs_aa","rsfmri_cor_ngd_vta_scs_bs"
0.274755246234459,3.10995251110285,-0.236972697901722,1.00889210167755,-5.43549972227786,0.0255355467189939,-1.97575228164213,-0.686896133568551,-3.00233798052154,-2.42240799736305,-0.723296063425663,0.16983978313654,2.53999678438213,1.66250872921573,0.547543604311006,-0.354168416936505,2.26809553009956,-5.57306777638953,2.38975280003137,-3.97266811031836,0.149423006207094,3.19080044108639,0.0850569451551506,-0.105111561011203,-2.41265297505704,1.86408825253341,2.811111273406,4.74695473093101,-1.81364927910452,-0.202040126328993,-3.06447841237196,1.54534625078497,-1.07911762655334,4.37209316678787,-3.28661852874343,0.0414556595961248,1.06086251119348,1.91192301238251,3.95926408862986,3.10335515055863,0.877049669775054,1.0150129633512,-1.12008315333169
-0.490934914932515,1.36726783434972,0.172380125623259,2.7665057184738,-0.124062929109918,-0.341885556936455,2.36020750684754,1.2184563386248,-2.87054516291269,0.44990535041979,0.945881183388219,0.262775386905616,0.01341012977365,-0.956405450325796,0.0957234177962948,-2.23845719521292,0.332693980348481,-0.0162623314367645,-1.29598184400039,2.77493442667958,1.45310527099242,-2.89970229829272,-0.443848985084437,-0.133668654805274,-0.766298222833831,-0.423398889658343,-1.65029861299597,0.407894179950183,-1.66558845702609,-0.121849590653341,0.122376307533403,-0.623972320147154,0.181022854655019,1.06769267411776,6.38806443848296,0.440331279078771,-0.787791307985737,-0.376358664472252,-6.84041631476763,-1.02203161851763,3.92494158044469,-1.848285076256,-0.246971722040679
-0.05047524033138,0.93402306474324,4.79062437597592,1.20263339789875,-4.48051290078541,0.415401458311256,2.08240682491231,1.59519349623542,-2.85753690275393,0.841359533715051,3.55213093027153,2.75804893347112,2.82487202656304,2.56266418270246,0.172646933740997,-3.25865413960858,-1.63110329234081,-0.848449077071011,0.154144916097908,-0.116068414312047,-0.821129895542879,2.59007538957601,1.46633016698853,-4.54611436743676,2.93710896045117,2.34818496910728,-0.827440988862365,4.67028624046693,1.44876632111239,-0.221119740944632,-1.55933768817032,0.525788876185159,0.345699873814057,2.00433335052749,1.79086669387585,2.21985066525279,0.916356611795044,-3.22565040672802,0.183032066965363,1.35879991476697,1.49889099966655,-0.275827653336803,-1.20963766581728
-0.522059666537036,0.260365767323499,0.364446100724388,1.1649638803122,-1.92737244466998,2.55219201600341,0.99930296106617,2.44026346678272,-4.45284557581077,-0.31232484245776,1.77447844887056,-1.72149951965268,1.01656163285094,0.203082300314933,-1.41814076009631,-0.617061435424749,-0.216030120778629,-0.0771124108136191,2.36035814573365,-1.04370573541168,1.46802539687027,2.05381440245227,1.63414921356929,1.96909899377713,-0.2012590318831,2.44759004387604,1.69044601754443,1.91929867224023,1.06521957366666,0.905631441437037,-0.293326450986859,0.431704776200505,0.23820239621737,0.615037511299288,-0.283994208554544,0.183251501563304,-1.34415289486558,-2.46011841787346,-0.921456470242906,2.05006124390325,0.316131125179486,-3.50123081652805,-4.59626735544925
0.272470264911185,2.12159282805467,-2.15602862320223,2.82328150619032,-2.5410540750499,-0.176004712447634,-1.2853114104836,1.9102765463904,-7.25637270459338,-1.61943817750566,0.608488017234367,4.1040431927124,0.0386063346080171,0.178152836042269,-1.75837295217325,-2.23142667585231,1.36604363158317,2.4306574138445,-1.14918017389899,0.067401448446025,-1.88433463458831,2.55309714300727,4.1302642089296,0.747292984567093,-1.82904723193757,-1.23046891065457,-3.24917577600892,3.61720629014443,-0.285560547291826,-0.697060265284393,0.403777922663725,-0.415615128065629,2.38953734297589,-1.21245488881212,-0.21500018143,-1.59937395794415,2.57555139109983,1.13860256205939,-0.587622604651077,2.70294011762595,6.33619592621731,0.331847502197705,-0.911489921760705
-0.185368049927523,-0.495113325952759,0.0993054541510895,2.18558442808661,-0.0180580519497089,0.49830767946309,1.02529939655351,1.10590801779762,-0.109870565848009,1.46742410450236,-1.80734883588425,-2.85287504432563,0.67023654349648,0.544231617386289,0.482266924154924,0.073490230266043,2.8855937946718,-5.85428557989406,0.0720209946267391,1.10866809685698,1.5600762837426,2.77712243040615,0.863291687023384,-1.234535161006,-0.627377821966897,1.42002319884303,1.75820119244346,0.317934946834242,0.589691420916435,1.60466319676752,-2.19375711122828,-0.64046092678655,0.149724799185592,0.800484743146811,-0.932141997915586,1.14921792068378,1.3698587489965,-0.0901041780779434,-2.25937124864068,2.80671684639926,0.822934320629618,-3.0531007021983,-5.1665166782619
-0.309527352784308,-0.559793174450599,-0.666128754742306,2.50182969495223,-2.08032179411842,0.126282395134513,-0.30648613837941,-1.10242923888656,-4.65887427389641,-1.42354493665124,-2.18324562725418,0.660401574343338,1.49820786487862,-0.248330066862472,-0.1353247049285,-0.542078265155726,0.596635614824177,-0.916337818952027,-2.8055310692099,-0.97692662500375,1.87668051931624,1.65360926539252,1.4948559788829,-2.72066807481304,0.163634706626727,0.405906625969134,1.93519551630802,-1.10270776638445,0.217413476392245,0.0256169187878493,0.249751442926074,0.501482065963529,1.23085892503249,0.144239426454776,-3.55691012553522,0.700051142718764,2.58919674891122,2.71350776513179,-1.60395835335599,1.10640876446502,2.72543293355713,0.480862709161045,-0.47367239985033
0.0735461024230962,1.08622962490161,-3.61630956173011,1.72280478464625,-0.0600114712426953,-0.75677116477726,-1.51386438526897,1.02111060773595,-2.36623717528126,-2.11406919371404,2.62545401045171,-1.36953286041809,1.05373142600145,-0.396484235724372,-1.26622076363992,-1.30380414445642,0.601615705805162,1.89333810493636,3.79606286927582,-1.04040332987855,-1.20504424503731,2.41596019287971,-1.61940306210958,-1.74610244690036,-2.09580071656606,2.94906535256153,-3.38908592461126,-1.59515145560842,-0.137122829376904,2.07303799331236,-0.128131409445908,2.07377946407736,-2.11736547884715,2.78574375142157,0.222490497201184,1.14710150909671,-1.03288307452546,-2.01708297502557,1.6750849243439,2.44437381964889,0.229484027833982,-0.604113915918783,-0.20579169240391
0.378383393135889,1.54983644882765,-0.266451855178006,0.95650776177138,-1.59233716344227,-0.326120442963946,1.74680717936278,-0.502838815028039,-1.32495131410372,-1.12986168609632,1.15902231943931,1.37600320987004,-0.835072072484363,0.628191801215418,-1.46013772952045,-0.915688282598035,-0.0678033289668142,-1.96953228374894,-0.286791290298284,-4.04966849810227,1.69507610346993,1.80215425232476,2.58310908293566,-4.22683123754608,-2.4073241872665,1.92590305014563,-0.025940832742194,1.50727221620085,-0.379575364873419,1.17090366542973,-2.02798695662822,-0.91926363212158,0.481683776931815,-0.146501842442966,3.06336266549276,1.24600354083539,1.65683996658808,2.00683280078844,0.219312292094033,2.24708052186957,4.02939444242166,0.145556368567808,-4.61009143871784
0.405773649442479,3.7872604246522,0.473067162864735,0.563056794805783,-3.51928363632788,2.79593136953265,-1.53974867580115,0.859001412468393,-3.37138575552592,-2.36869549013182,5.4818271102979,1.23689151333989,1.61912923757698,1.43225665976729,0.0363325719579341,-1.19895529423339,-1.55842231650509,-0.308652673493929,1.772774368614,1.67398273099579,2.43440265620404,3.7000587433597,3.57779240655821,-0.93228664894242,-0.517429333930551,0.778814728545079,-1.77754520211364,2.99564235039734,-1.58369913068641,-2.58514677939891,0.720599785744817,-3.95751698810907,-0.0176033538000498,-1.51621066545541,3.88812411903482,1.36390969067843,0.806786858619406,0.987137784081671,-7.00703918801738,-1.54932722424072,0.554763071541351,-2.11176301787189,-4.18612426455678
0.323398744447767,-3.94807230035359,-1.2300069035895,2.16158822729321,-3.36978758445606,1.09014481434186,1.45475816289879,-1.39561310149494,2.91051237471597,0.105563312067745,-2.48802827361322,1.87351159922536,-1.18475604872996,-0.233194656079995,-0.956213498037331,-1.24913553707155,3.70479746852023,-0.799881470208001,2.1980291331834,-3.73228190013547,-2.27057605649336,4.90815958096397,2.79649200894966,-7.08791567301906,-4.11269350869341,3.57988972175439,-2.40545210033151,3.24049286438157,-0.698819417102689,-2.03341832896086,-1.69446429706695,-0.683589579644035,-4.72733508030043,0.938285793374267,1.19333739185983,1.66682470482947,0.435226921415858,-4.77242983100484,5.67069371754038,5.45605276451366,3.40788668579778,-2.665951787862,-1.5258063948262
-0.578340868693842,-0.195794163102241,0.601494612963478,0.351826590568222,-2.37741543792309,-0.764019724930309,0.728139182562918,-1.79491348657175,-2.39256445101034,0.764837134368936,1.34934271442949,0.97544238039676,0.722767393154595,0.653884892606054,-1.35828202155769,-0.749290774322182,0.973744128706196,2.02951477030837,1.27370334547336,-3.2266332847626,-0.894972339012933,2.41445222416897,1.66446899805583,-2.67284872765977,-1.37099105039936,1.51148660024339,-0.191785275680199,2.30522489220311,0.087805233861379,1.02690419058836,0.503696195222605,0.184548696216497,-2.9820565767498,1.69876035663654,4.6341983467711,2.71720652673699,-0.998075741429515,-3.79701795047684,1.2452145589102,0.351005745826047,-0.353684886087638,-0.623434917414728,1.94329128752238
-0.359411187437578,-0.12003409303987,3.49724888880897,3.08483527655326,-2.80681793111201,-1.22477237508266,0.771247633513125,-1.71632385622263,2.90278377259893,1.9753969224676,-0.933669726661938,2.29266122243002,2.04896581895296,2.88167118074555,-0.0222548341074353,-1.76879448220816,2.48063172371818,-2.93989328555903,1.69738344777924,1.1383032745082,1.32669985733676,1.98132839682805,0.670090021935777,-2.49192656662656,-1.5267816663982,-0.54264958067889,-1.9937576811389,4.72877584720201,0.00520582461203418,0.483178833138594,-1.03574067471164,-3.13187469427304,-2.0410082767057,0.924757702106062,5.47572980716717,-0.213871361925197,-1.96159722925474,-0.334525551061639,-1.04662823163477,1.38856130651951,-0.0673560853082614,0.362012794793845,-2.45164310865655
