"Test-Sensitivity","Test-Specificity","Test-Pos Pred Value","Test-Neg Pred Value","Test-Precision","Test-Recall","Test-F1","Test-Prevalence","Test-Detection Rate","Test-Detection Prevalence","Test-Balanced Accuracy","Test-Accuracy"
0.811320754716981,0.340425531914894,0.581081081081081,0.615384615384615,0.581081081081081,0.811320754716981,0.677165354330709,0.53,0.43,0.74,0.575873143315937,0.59
0.76271186440678,0.414634146341463,0.652173913043478,0.548387096774194,0.652173913043478,0.76271186440678,0.703125,0.59,0.45,0.69,0.588673005374121,0.62
0.8125,0.211538461538462,0.4875,0.55,0.4875,0.8125,0.609375,0.48,0.39,0.8,0.512019230769231,0.5
0.829787234042553,0.415094339622642,0.557142857142857,0.733333333333333,0.557142857142857,0.829787234042553,0.666666666666667,0.47,0.39,0.7,0.622440786832597,0.61
0.653061224489796,0.352941176470588,0.492307692307692,0.514285714285714,0.492307692307692,0.653061224489796,0.56140350877193,0.49,0.32,0.65,0.503001200480192,0.5
0.660714285714286,0.590909090909091,0.672727272727273,0.577777777777778,0.672727272727273,0.660714285714286,0.666666666666667,0.56,0.37,0.55,0.625811688311688,0.63
0.679245283018868,0.361702127659574,0.545454545454546,0.5,0.545454545454545,0.679245283018868,0.605042016806723,0.53,0.36,0.66,0.520473705339221,0.53
0.792452830188679,0.574468085106383,0.67741935483871,0.710526315789474,0.67741935483871,0.792452830188679,0.730434782608696,0.53,0.42,0.62,0.683460457647531,0.69
0.735849056603774,0.531914893617021,0.639344262295082,0.641025641025641,0.639344262295082,0.735849056603774,0.684210526315789,0.53,0.39,0.61,0.633881975110397,0.64
0.65,0.575,0.696428571428571,0.522727272727273,0.696428571428571,0.65,0.672413793103448,0.6,0.39,0.56,0.6125,0.62
0.72,0.34,0.521739130434783,0.548387096774194,0.521739130434783,0.72,0.605042016806723,0.5,0.36,0.69,0.53,0.53
0.760869565217391,0.259259259259259,0.466666666666667,0.56,0.466666666666667,0.760869565217391,0.578512396694215,0.46,0.35,0.75,0.510064412238325,0.49
0.590909090909091,0.303571428571429,0.4,0.485714285714286,0.4,0.590909090909091,0.477064220183486,0.44,0.26,0.65,0.44724025974026,0.43
0.673076923076923,0.520833333333333,0.603448275862069,0.595238095238095,0.603448275862069,0.673076923076923,0.636363636363636,0.52,0.35,0.58,0.596955128205128,0.6
0.75,0.416666666666667,0.582089552238806,0.606060606060606,0.582089552238806,0.75,0.655462184873949,0.52,0.39,0.67,0.583333333333333,0.59
0.833333333333333,0.423076923076923,0.571428571428572,0.733333333333333,0.571428571428571,0.833333333333333,0.677966101694915,0.48,0.4,0.7,0.628205128205128,0.62
0.6,0.333333333333333,0.523809523809524,0.405405405405405,0.523809523809524,0.6,0.559322033898305,0.55,0.33,0.63,0.466666666666667,0.48
0.714285714285714,0.294117647058824,0.492957746478873,0.517241379310345,0.492957746478873,0.714285714285714,0.583333333333333,0.49,0.35,0.71,0.504201680672269,0.5
0.720930232558139,0.315789473684211,0.442857142857143,0.6,0.442857142857143,0.720930232558139,0.548672566371681,0.43,0.31,0.7,0.518359853121175,0.49
0.710526315789474,0.241935483870968,0.364864864864865,0.576923076923077,0.364864864864865,0.710526315789474,0.482142857142857,0.38,0.27,0.74,0.476230899830221,0.42
0.847826086956522,0.37037037037037,0.534246575342466,0.740740740740741,0.534246575342466,0.847826086956522,0.65546218487395,0.46,0.39,0.73,0.609098228663446,0.59
0.788461538461538,0.291666666666667,0.546666666666667,0.56,0.546666666666667,0.788461538461538,0.645669291338583,0.52,0.41,0.75,0.540064102564103,0.55
0.767857142857143,0.295454545454545,0.581081081081081,0.5,0.581081081081081,0.767857142857143,0.661538461538462,0.56,0.43,0.74,0.531655844155844,0.56
0.618181818181818,0.488888888888889,0.596491228070176,0.511627906976744,0.596491228070175,0.618181818181818,0.607142857142857,0.55,0.34,0.57,0.553535353535354,0.56
0.642857142857143,0.545454545454545,0.642857142857143,0.545454545454545,0.642857142857143,0.642857142857143,0.642857142857143,0.56,0.36,0.56,0.594155844155844,0.6
0.725490196078431,0.285714285714286,0.513888888888889,0.5,0.513888888888889,0.725490196078431,0.601626016260163,0.51,0.37,0.72,0.505602240896359,0.51
0.754098360655738,0.435897435897436,0.676470588235294,0.53125,0.676470588235294,0.754098360655738,0.713178294573643,0.61,0.46,0.68,0.594997898276587,0.63
0.823529411764706,0.346938775510204,0.567567567567568,0.653846153846154,0.567567567567568,0.823529411764706,0.672,0.51,0.42,0.74,0.585234093637455,0.59
0.833333333333333,0.230769230769231,0.5,0.6,0.5,0.833333333333333,0.625,0.48,0.4,0.8,0.532051282051282,0.52
0.816326530612245,0.254901960784314,0.512820512820513,0.590909090909091,0.512820512820513,0.816326530612245,0.62992125984252,0.49,0.4,0.78,0.535614245698279,0.53
0.69811320754717,0.276595744680851,0.52112676056338,0.448275862068965,0.52112676056338,0.69811320754717,0.596774193548387,0.53,0.37,0.71,0.48735447611401,0.5
