"(Intercept)","rsfmri_cor_ngd_cerc_scs_thp","rsfmri_cor_ngd_cerc_scs_cde","rsfmri_cor_ngd_cerc_scs_pt","rsfmri_cor_ngd_cerc_scs_hp","rsfmri_cor_ngd_cerc_scs_ag","rsfmri_cor_ngd_cerc_scs_aa","rsfmri_cor_ngd_cerc_scs_bs","rsfmri_cor_ngd_df_scs_thp","rsfmri_cor_ngd_df_scs_cde","rsfmri_cor_ngd_df_scs_pt","rsfmri_cor_ngd_df_scs_hp","rsfmri_cor_ngd_df_scs_ag","rsfmri_cor_ngd_df_scs_aa","rsfmri_cor_ngd_df_scs_bs","rsfmri_cor_ngd_dsa_scs_thp","rsfmri_cor_ngd_dsa_scs_cde","rsfmri_cor_ngd_dsa_scs_pt","rsfmri_cor_ngd_dsa_scs_hp","rsfmri_cor_ngd_dsa_scs_ag","rsfmri_cor_ngd_dsa_scs_aa","rsfmri_cor_ngd_dsa_scs_bs","rsfmri_cor_ngd_fopa_scs_thp","rsfmri_cor_ngd_fopa_scs_cde","rsfmri_cor_ngd_fopa_scs_pt","rsfmri_cor_ngd_fopa_scs_hp","rsfmri_cor_ngd_fopa_scs_ag","rsfmri_cor_ngd_fopa_scs_aa","rsfmri_cor_ngd_fopa_scs_bs","rsfmri_cor_ngd_sa_scs_thp","rsfmri_cor_ngd_sa_scs_cde","rsfmri_cor_ngd_sa_scs_pt","rsfmri_cor_ngd_sa_scs_hp","rsfmri_cor_ngd_sa_scs_ag","rsfmri_cor_ngd_sa_scs_aa","rsfmri_cor_ngd_sa_scs_bs","rsfmri_cor_ngd_vta_scs_thp","rsfmri_cor_ngd_vta_scs_cde","rsfmri_cor_ngd_vta_scs_pt","rsfmri_cor_ngd_vta_scs_hp","rsfmri_cor_ngd_vta_scs_ag","rsfmri_cor_ngd_vta_scs_aa","rsfmri_cor_ngd_vta_scs_bs"
0.00823798755400132,0.391768913586608,0.743358999622833,0.945688653262665,0.099081698258673,0.450770471755609,0.00277203875976892,0.0609831489673133,0.0203711960474851,0.215355706086115,0.058621137022146,0.483365040328662,0.687992464426042,0.582107726303919,0.506640568270324,0.463964759418286,0.0437969240818434,0.217183885498467,0.587501953030928,0.922972432258398,0.615583779986732,0.554531266711905,0.454261481909776,0.474899287242863,0.544582122255076,0.0277335026411218,0.298537007688161,0.0533123389761544,0.507513503027046,0.688096414817979,0.0344115445400656,0.888233050481484,0.385672892892485,0.862609676621252,0.751784272467203,0.780162037922913,0.234050290435866,0.0295742607268318,0.233061875468295,0.878412956844593,0.612600401088254,0.0565188202736944,0.101603169500632
0.297813817400889,0.682239779971399,0.910658308418287,0.123586139576109,0.354119793303818,0.222891432297658,0.83475701585951,0.988276204748637,0.245385891241627,0.127860745684794,0.00988316674375731,0.649536282308722,0.0808019762427712,0.143085772029159,0.0208823226402685,0.981797120086444,0.384141537704738,0.215993939156212,0.0255519629799981,0.900944862682687,0.582909121891209,0.257011398533395,0.711571518420822,0.789271870426597,0.48669020125367,0.516459200256784,0.613088081277401,0.504103550513639,0.770607441004692,0.0929826673752722,0.557096521993134,0.587243832064778,0.136985283241884,0.0407823595793279,0.55864027109851,0.250690880573265,0.223078104675828,0.648872951700929,0.904856025793598,0.581453947607486,0.882632898366231,0.769784170563341,0.999943566780703
0.62411961149812,0.767685042832521,0.056305986126801,0.737601300046532,0.76213244634175,0.00175052481361658,0.664477389627083,0.502943904120049,0.374818040600878,0.315591784759203,0.782470727566577,0.1278901831333,0.0899582039599183,0.155632723199554,0.0578779844662139,0.821674024215672,0.769332341626829,0.787329217735659,0.819752513979968,0.844989409842209,0.715632809110287,0.22741133681005,0.316247575759486,0.495519056190513,0.82299395632411,0.334821543710379,0.044274470607501,0.486229509108068,0.861108240353735,0.848811377835612,0.889089849337859,0.786936682750914,0.214107912296383,0.420482301510225,0.473409911552283,0.0183368595438448,0.388338968124155,0.442311200274873,0.517011522192324,0.294513927901694,0.310356285840044,0.0517488752948129,0.155473417918206
0.817884607676757,0.823970181744009,0.259524828815308,0.554231204712982,0.195013981856972,0.376117968458285,0.52529493465237,0.147403363008946,0.718491218209201,0.0194990242747831,0.347966443123559,0.141945665009403,0.0124920896534165,0.17824952012176,0.393840035770218,0.449396607421494,0.614065695546866,0.762844623945398,0.000157608486012491,0.0230960668978094,0.49780121626341,0.00149540466637951,0.277618486930223,0.435982446194365,0.800041344993073,0.0305468480901922,0.863087441829436,0.277519635163412,0.20946567584308,0.849255830425574,0.182995635682829,0.995477458226498,0.288517790642296,0.777111218637919,0.662277238207139,0.207532561970038,0.0338325972948386,0.153677028451754,0.322081122325432,0.0489134399623949,0.0697180169064034,0.470507137876121,0.500237265062899
0.340246186424103,0.360004137898664,0.17793186744252,0.1376322919783,0.624582749477262,0.683478817707126,0.489693269182314,0.387722717328729,0.866360157155165,0.404727611607462,0.141088819734238,0.984946493136398,0.921084944330332,0.592709398794218,0.269197406866088,0.844770885589848,0.514652889291139,0.295727158435525,0.400374324379485,0.383243685751002,0.00148103090950549,0.939643112997606,0.999830997263789,0.107804046142343,0.428026828200322,0.35969656901313,0.424961917830721,0.525387160141923,0.151068409024852,0.240444177069012,0.546403434518071,0.626393604281848,0.0777518097155988,0.413440601164388,0.791813314795778,0.952903969175577,0.0159361962173258,0.806900842711839,0.0967344200168935,0.0872311723485031,0.918074619130691,0.262291889719169,0.547185116034561
0.00876474980654008,0.0894298944044603,0.0170225541622096,0.384539610505573,0.869352100471683,0.0191148407803712,0.0291035095365836,0.00231802166420715,0.800578565139257,0.183104390342586,0.33739234253132,0.0636072400096067,0.120596316916008,0.551343179105191,0.07834363473246,0.0214755612458526,0.424984848037215,0.00686522193591742,0.403100884249033,0.412534025231636,0.880155881484465,0.182682526377849,0.152210764142461,0.0491773070030077,0.182763246618839,0.549279024594658,0.674807834267646,0.799896867070311,0.49151042894472,0.911602387284922,0.00333262738552838,0.160480213532756,0.00233323349669703,0.94098291101146,0.908437303247575,0.0119909138055985,0.16788612639225,0.177569952405994,0.0349131547003166,0.164683639786171,0.356602959435933,0.0415542376543789,0.00304671604340047
0.0101686413659935,0.454308051274008,0.33513543627674,0.543314435060433,0.796781819884349,0.01978688577116,9.57239437660005e-05,0.027029905267118,0.0828807633572647,0.35149659939475,0.912704330349205,0.949000546423289,0.92948191821123,0.865454959029167,0.00138698098945056,0.0185320964561143,0.641163089759896,0.672665563611558,0.503106046724059,0.928846653852691,0.425651917878707,0.519802630441104,0.0138498191564765,0.689251501967302,0.585131091581996,0.03514404088924,0.880973386456892,0.978037211570241,0.107307706329608,0.191713768934107,0.657798321191241,0.0603158639670666,0.625024496146425,0.203343067413658,0.598981292416909,0.681962349263782,0.56933848719552,0.543918767416851,0.0296482172973825,0.244544177360469,0.780124546216419,0.861865638592693,0.857654763721765
0.184694390549629,0.674423854072266,0.0444735665869326,0.613075685972685,0.275448528225095,0.728003823022278,0.944219262426615,0.232381584486049,0.51448027713752,0.188226173372294,0.608777296938498,0.344646162870072,0.287189984477987,0.964408951336392,0.858511122665586,0.344235142396176,0.664547397321388,0.696608229474477,0.111955579645819,0.0281792847285416,0.917937652848128,0.57488448395383,0.880368084028649,0.882258028495126,0.91002644533561,0.2311997636483,0.709514460369019,0.3886190040918,0.698882478275595,0.0733560458609496,0.357505961097786,0.818315494910595,0.335792658512205,0.529897346155766,0.626420798214038,0.917365296684529,0.56472627733183,0.216801305572261,0.130146668449786,0.683028991702377,0.649408591032709,0.208338672341049,0.830845519805803
0.729189932581113,0.225733498940207,0.826560728944323,0.290618352553515,0.186978203166819,0.0709945023154481,0.448705219922643,0.366098631161106,0.82166551469872,0.293406247703797,0.188227354256457,0.321414184675533,0.472544906930301,0.0884547075490422,0.834862394420999,0.161873890904004,0.164404441133267,0.525901168095755,0.739318246141314,0.329475082429845,0.469586320726776,0.17833865725655,0.168455585511799,0.0438333729106455,0.209325719211687,0.476426109936148,0.707027122055633,0.137752613273565,0.00781808631529537,0.907897069682732,0.31493698183064,0.844814397830592,0.0917015928417868,0.368812481727569,0.625167198916401,0.873378106851573,0.0141056668667902,0.0338212289842503,0.406142762545394,0.0204747827122325,0.918258098560547,0.829863996918755,0.528742179448868
0.356027905557597,0.165543136200906,0.267634747525673,0.0515116052701251,0.993489629780356,0.787201297084048,0.178615969829678,0.229310989001516,0.158099781410194,0.350146532833007,0.962470819578538,0.170890163724375,0.00869017057824445,0.261675620902532,0.566321257685372,0.921126022540355,0.309889099173509,0.939519274165254,0.324590598926749,0.137030349055278,0.606102571706494,0.234719375488693,0.786848460958236,0.559014372098857,0.847003180229493,0.279088885263748,0.178438412368614,0.469129663401048,0.351898130428344,0.61692934716311,0.45823900456049,0.0296015345307191,0.117333008112232,0.949540257525002,0.989932970267687,0.751279302168686,0.606463047340827,0.618160628183,0.976793174165373,0.267019209577769,0.176853475303084,0.494809333183168,0.45670961685248
