"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged","Test Accuracy"
1,1,1,1,1,1,1,0.513333333333333,0.513333333333333,0.513333333333333,1,1,184.000000357937,0,0.74
1,1,1,1,1,1,1,0.49,0.49,0.49,1,1,184.00000004776,0,0.71
1,1,1,1,1,1,1,0.47,0.47,0.47,1,1,184.000000051869,0,0.8
0.969879518072289,0.955223880597015,0.964071856287425,0.962406015037594,0.964071856287425,0.969879518072289,0.966966966966967,0.553333333333333,0.536666666666667,0.556666666666667,0.962551699334652,0.963333333333333,279.282108998752,1,0.72
1,1,1,1,1,1,1,0.476666666666667,0.476666666666667,0.476666666666667,1,1,184.00000017767,0,0.77
1,1,1,1,1,1,1,0.47,0.47,0.47,1,1,184.00000007274,0,0.77
0.856115107913669,0.869565217391304,0.85,0.875,0.85,0.856115107913669,0.853046594982079,0.463333333333333,0.396666666666667,0.466666666666667,0.862840162652487,0.863333333333333,357.232585567652,1,0.73
1,1,1,1,1,1,1,0.503333333333333,0.503333333333333,0.503333333333333,1,1,184.000000472893,0,0.63
1,1,1,1,1,1,1,0.493333333333333,0.493333333333333,0.493333333333333,1,1,184.000000138564,0,0.78
0.967105263157895,0.925675675675676,0.930379746835443,0.964788732394366,0.930379746835443,0.967105263157895,0.948387096774194,0.506666666666667,0.49,0.526666666666667,0.946390469416785,0.946666666666667,290.254461903369,1,0.7
0.892405063291139,0.838028169014085,0.859756097560975,0.875,0.859756097560976,0.892405063291139,0.875776397515528,0.526666666666667,0.47,0.546666666666667,0.865216616152612,0.866666666666667,3067.49227112937,1,0.7
0.924137931034483,0.903225806451613,0.899328859060403,0.927152317880795,0.899328859060403,0.924137931034483,0.91156462585034,0.483333333333333,0.446666666666667,0.496666666666667,0.913681868743048,0.913333333333333,336.242705190937,1,0.8
0.840579710144927,0.895061728395062,0.87218045112782,0.868263473053892,0.87218045112782,0.840579710144927,0.856088560885609,0.46,0.386666666666667,0.443333333333333,0.867820719269995,0.87,2995.40496435114,1,0.73
0.878378378378378,0.914473684210526,0.909090909090909,0.885350318471338,0.909090909090909,0.878378378378378,0.893470790378007,0.493333333333333,0.433333333333333,0.476666666666667,0.896426031294452,0.896666666666667,2418.70651012526,0,0.63
0.853146853146853,0.859872611464968,0.847222222222222,0.865384615384615,0.847222222222222,0.853146853146853,0.850174216027875,0.476666666666667,0.406666666666667,0.48,0.856509732305911,0.856666666666667,3283.75419146408,0,0.7
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000166299,0,0.76
1,1,1,1,1,1,1,0.51,0.51,0.51,1,1,184.000000037469,0,0.76
0.940789473684211,0.912162162162162,0.916666666666667,0.9375,0.916666666666667,0.940789473684211,0.928571428571429,0.506666666666667,0.476666666666667,0.52,0.926475817923186,0.926666666666667,1769.92074912115,0,0.7
1,1,1,1,1,1,1,0.496666666666667,0.496666666666667,0.496666666666667,1,1,184.000000057861,0,0.72
1,1,1,1,1,1,1,0.523333333333333,0.523333333333333,0.523333333333333,1,1,184.000000048032,0,0.79
1,1,1,1,1,1,1,0.493333333333333,0.493333333333333,0.493333333333333,1,1,184.000000085774,0,0.79
0.873333333333333,0.86,0.861842105263158,0.871621621621622,0.861842105263158,0.873333333333333,0.867549668874172,0.5,0.436666666666667,0.506666666666667,0.866666666666667,0.866666666666667,3067.49227112937,1,0.74
1,1,1,1,1,1,1,0.486666666666667,0.486666666666667,0.486666666666667,1,1,184.000000301221,0,0.76
1,1,1,1,1,1,1,0.496666666666667,0.496666666666667,0.496666666666667,1,1,184.000000100133,0,0.67
0.894736842105263,0.905405405405405,0.906666666666667,0.893333333333333,0.906666666666667,0.894736842105263,0.900662251655629,0.506666666666667,0.453333333333333,0.5,0.900071123755334,0.9,2346.61920334703,0,0.75
1,1,1,1,1,1,1,0.516666666666667,0.516666666666667,0.516666666666667,1,1,184.000000071119,0,0.7
0.888888888888889,0.870748299319728,0.87741935483871,0.882758620689655,0.87741935483871,0.888888888888889,0.883116883116883,0.51,0.453333333333333,0.516666666666667,0.879818594104308,0.88,353.713064625921,1,0.75
0.959731543624161,0.940397350993378,0.940789473684211,0.959459459459459,0.940789473684211,0.959731543624161,0.950166112956811,0.496666666666667,0.476666666666667,0.506666666666667,0.950064447308769,0.95,294.056527943709,1,0.77
1,1,1,1,1,1,1,0.476666666666667,0.476666666666667,0.476666666666667,1,1,184.000000174524,0,0.77
0.947712418300654,0.891156462585034,0.900621118012422,0.942446043165468,0.900621118012422,0.947712418300654,0.923566878980892,0.51,0.483333333333333,0.536666666666667,0.919434440442844,0.92,321.867380840305,1,0.74
0.871621621621622,0.861842105263158,0.86,0.873333333333333,0.86,0.871621621621622,0.865771812080537,0.493333333333333,0.43,0.5,0.86673186344239,0.866666666666667,3067.49227112937,1,0.76
0.87741935483871,0.83448275862069,0.85,0.864285714285714,0.85,0.87741935483871,0.863492063492064,0.516666666666667,0.453333333333333,0.533333333333333,0.8559510567297,0.856666666666667,3283.75419146408,0,0.78
1,1,1,1,1,1,1,0.48,0.48,0.48,1,1,184.00000010901,0,0.73
0.877551020408163,0.869281045751634,0.865771812080537,0.880794701986755,0.865771812080537,0.877551020408163,0.871621621621621,0.49,0.43,0.496666666666667,0.873416033079899,0.873333333333333,2923.3176575729,0,0.8
1,1,1,1,1,1,1,0.483333333333333,0.483333333333333,0.483333333333333,1,1,184.000000246002,0,0.75
0.939189189189189,0.914473684210526,0.914473684210526,0.939189189189189,0.914473684210526,0.939189189189189,0.926666666666667,0.493333333333333,0.463333333333333,0.506666666666667,0.926831436699858,0.926666666666667,300.285776786505,1,0.73
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000041591,0,0.76
0.941558441558442,0.958904109589041,0.960264900662252,0.939597315436242,0.960264900662252,0.941558441558442,0.950819672131147,0.513333333333333,0.483333333333333,0.503333333333333,0.950231275573741,0.95,286.856936671932,1,0.77
1,1,1,1,1,1,1,0.52,0.52,0.52,1,1,184.000000131593,0,0.74
0.96078431372549,0.945578231292517,0.948387096774194,0.958620689655172,0.948387096774194,0.96078431372549,0.954545454545455,0.51,0.49,0.516666666666667,0.953181272509004,0.953333333333333,283.718200885321,1,0.76
0.900662251655629,0.885906040268456,0.888888888888889,0.897959183673469,0.888888888888889,0.900662251655629,0.894736842105263,0.503333333333333,0.453333333333333,0.51,0.893284145962043,0.893333333333333,2490.7938169035,0,0.77
0.933333333333333,0.94,0.939597315436242,0.933774834437086,0.939597315436242,0.933333333333333,0.936454849498328,0.5,0.466666666666667,0.496666666666667,0.936666666666667,0.936666666666667,311.193377584204,1,0.8
1,1,1,1,1,1,1,0.506666666666667,0.506666666666667,0.506666666666667,1,1,184.000000159498,0,0.75
0.959731543624161,0.940397350993378,0.940789473684211,0.959459459459459,0.940789473684211,0.959731543624161,0.950166112956811,0.496666666666667,0.476666666666667,0.506666666666667,0.950064447308769,0.95,277.086977790732,1,0.73
0.931034482758621,0.935483870967742,0.931034482758621,0.935483870967742,0.931034482758621,0.931034482758621,0.931034482758621,0.483333333333333,0.45,0.483333333333333,0.933259176863181,0.933333333333333,298.567456407879,1,0.76
1,1,1,1,1,1,1,0.506666666666667,0.506666666666667,0.506666666666667,1,1,184.000000355612,0,0.72
1,1,1,1,1,1,1,0.533333333333333,0.533333333333333,0.533333333333333,1,1,184.000000128917,0,0.87
0.927631578947368,0.912162162162162,0.915584415584416,0.924657534246575,0.915584415584416,0.927631578947368,0.92156862745098,0.506666666666667,0.47,0.513333333333333,0.919896870554765,0.92,1914.09536267762,1,0.79
1,1,1,1,1,1,1,0.523333333333333,0.523333333333333,0.523333333333333,1,1,184.000000240469,0,0.75
0.906666666666667,0.886666666666667,0.888888888888889,0.904761904761905,0.888888888888889,0.906666666666667,0.897689768976898,0.5,0.453333333333333,0.51,0.896666666666667,0.896666666666667,331.503581240953,1,0.75
1,1,1,1,1,1,1,0.516666666666667,0.516666666666667,0.516666666666667,1,1,184.000000145708,0,0.78
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000073578,0,0.77
1,1,1,1,1,1,1,0.506666666666667,0.506666666666667,0.506666666666667,1,1,184.000000374805,0,0.72
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000163281,0,0.72
1,1,1,1,1,1,1,0.49,0.49,0.49,1,1,184.000000199901,0,0.84
0.960264900662252,0.953020134228188,0.953947368421053,0.95945945945946,0.953947368421053,0.960264900662252,0.957095709570957,0.503333333333333,0.483333333333333,0.506666666666667,0.95664251744522,0.956666666666667,279.851647185648,1,0.74
0.828947368421053,0.918918918918919,0.91304347826087,0.839506172839506,0.91304347826087,0.828947368421053,0.868965517241379,0.506666666666667,0.42,0.46,0.873933143669986,0.873333333333333,2923.3176575729,1,0.72
0.943262411347518,0.911949685534591,0.904761904761905,0.947712418300654,0.904761904761905,0.943262411347518,0.923611111111111,0.47,0.443333333333333,0.49,0.927606048441054,0.926666666666667,313.844698117284,1,0.82
0.914473684210526,0.918918918918919,0.920529801324503,0.912751677852349,0.920529801324503,0.914473684210526,0.917491749174917,0.506666666666667,0.463333333333333,0.503333333333333,0.916696301564723,0.916666666666667,328.484868515059,1,0.76
1,1,1,1,1,1,1,0.496666666666667,0.496666666666667,0.496666666666667,1,1,184.000000710669,0,0.68
1,1,1,1,1,1,1,0.516666666666667,0.516666666666667,0.516666666666667,1,1,184.00000002239,0,0.8
1,1,1,1,1,1,1,0.49,0.49,0.49,1,1,184.000000104178,0,0.69
1,1,1,1,1,1,1,0.49,0.49,0.49,1,1,184.000000301288,0,0.8
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.00000007073,0,0.75
1,1,1,1,1,1,1,0.483333333333333,0.483333333333333,0.483333333333333,1,1,184.000000039741,0,0.77
1,1,1,1,1,1,1,0.486666666666667,0.486666666666667,0.486666666666667,1,1,184.000000300646,0,0.75
1,1,1,1,1,1,1,0.506666666666667,0.506666666666667,0.506666666666667,1,1,184.00000002807,0,0.76
0.906666666666667,0.913333333333333,0.912751677852349,0.90728476821192,0.912751677852349,0.906666666666667,0.909698996655518,0.5,0.453333333333333,0.496666666666667,0.91,0.91,318.999697238349,1,0.69
0.899328859060403,0.933774834437086,0.930555555555556,0.903846153846154,0.930555555555556,0.899328859060403,0.914675767918089,0.496666666666667,0.446666666666667,0.48,0.916551846748744,0.916666666666667,315.868321691489,1,0.66
1,1,1,1,1,1,1,0.506666666666667,0.506666666666667,0.506666666666667,1,1,184.000000052496,0,0.73
1,1,1,1,1,1,1,0.496666666666667,0.496666666666667,0.496666666666667,1,1,184.000000065564,0,0.7
0.945945945945946,0.934210526315789,0.933333333333333,0.946666666666667,0.933333333333333,0.945945945945946,0.939597315436242,0.493333333333333,0.466666666666667,0.5,0.940078236130868,0.94,303.958192944126,1,0.75
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000649018,0,0.73
0.917197452229299,0.909090909090909,0.917197452229299,0.909090909090909,0.917197452229299,0.917197452229299,0.917197452229299,0.523333333333333,0.48,0.523333333333333,0.913144180660104,0.913333333333333,301.84500297758,1,0.64
1,1,1,1,1,1,1,0.476666666666667,0.476666666666667,0.476666666666667,1,1,184.000000052574,0,0.7
0.885135135135135,0.855263157894737,0.856209150326797,0.884353741496599,0.856209150326797,0.885135135135135,0.870431893687708,0.493333333333333,0.436666666666667,0.51,0.870199146514936,0.87,2995.40496435114,1,0.78
1,1,1,1,1,1,1,0.513333333333333,0.513333333333333,0.513333333333333,1,1,184.000000081529,0,0.78
1,1,1,1,1,1,1,0.516666666666667,0.516666666666667,0.516666666666667,1,1,184.000000203405,0,0.76
0.9375,0.91025641025641,0.906040268456376,0.940397350993378,0.906040268456376,0.9375,0.921501706484642,0.48,0.45,0.496666666666667,0.923878205128205,0.923333333333333,334.96312079848,1,0.71
0.894736842105263,0.891891891891892,0.894736842105263,0.891891891891892,0.894736842105263,0.894736842105263,0.894736842105263,0.506666666666667,0.453333333333333,0.506666666666667,0.893314366998577,0.893333333333333,341.397065494886,1,0.78
1,1,1,1,1,1,1,0.526666666666667,0.526666666666667,0.526666666666667,1,1,184.000000056517,0,0.81
0.907284768211921,0.879194630872483,0.883870967741936,0.903448275862069,0.883870967741936,0.907284768211921,0.895424836601307,0.503333333333333,0.456666666666667,0.516666666666667,0.893239699542202,0.893333333333333,328.293422267676,1,0.76
0.924657534246575,0.909090909090909,0.906040268456376,0.927152317880795,0.906040268456376,0.924657534246575,0.915254237288136,0.486666666666667,0.45,0.496666666666667,0.916874221668742,0.916666666666667,320.524698270072,1,0.76
0.952380952380952,0.928104575163399,0.927152317880795,0.953020134228188,0.927152317880795,0.952380952380952,0.939597315436242,0.49,0.466666666666667,0.503333333333333,0.940242763772176,0.94,318.820581176068,1,0.78
1,1,1,1,1,1,1,0.51,0.51,0.51,1,1,184.000000041641,0,0.76
1,1,1,1,1,1,1,0.47,0.47,0.47,1,1,184.000000284309,0,0.76
1,1,1,1,1,1,1,0.516666666666667,0.516666666666667,0.516666666666667,1,1,184.000000056814,0,0.82
1,1,1,1,1,1,1,0.466666666666667,0.466666666666667,0.466666666666667,1,1,184.000000170262,0,0.7
0.912162162162162,0.901315789473684,0.9,0.913333333333333,0.9,0.912162162162162,0.906040268456376,0.493333333333333,0.45,0.5,0.906738975817923,0.906666666666667,2202.44458979056,1,0.75
0.887417218543046,0.885906040268456,0.887417218543046,0.885906040268456,0.887417218543046,0.887417218543046,0.887417218543046,0.503333333333333,0.446666666666667,0.503333333333333,0.886661629405751,0.886666666666667,2634.96843045997,1,0.68
0.92156862745098,0.91156462585034,0.915584415584416,0.917808219178082,0.915584415584416,0.92156862745098,0.9185667752443,0.51,0.47,0.513333333333333,0.91656662665066,0.916666666666667,329.864701147239,1,0.76
0.931506849315068,0.909090909090909,0.906666666666667,0.933333333333333,0.906666666666667,0.931506849315068,0.918918918918919,0.486666666666667,0.453333333333333,0.5,0.920298879202989,0.92,324.856924214853,1,0.63
0.906040268456376,0.854304635761589,0.859872611464968,0.902097902097902,0.859872611464968,0.906040268456376,0.882352941176471,0.496666666666667,0.45,0.523333333333333,0.880172452108983,0.88,2779.14304401644,1,0.81
0.885906040268456,0.834437086092715,0.840764331210191,0.881118881118881,0.840764331210191,0.885906040268456,0.862745098039216,0.496666666666667,0.44,0.523333333333333,0.860171563180586,0.86,3211.66688468584,0,0.69
1,1,1,1,1,1,1,0.473333333333333,0.473333333333333,0.473333333333333,1,1,184.000000150202,0,0.74
0.867549668874172,0.912751677852349,0.909722222222222,0.871794871794872,0.909722222222222,0.867549668874172,0.888135593220339,0.503333333333333,0.436666666666667,0.48,0.890150673363261,0.89,2562.88112368173,1,0.76
0.848920863309353,0.900621118012422,0.880597014925373,0.873493975903614,0.880597014925373,0.848920863309353,0.864468864468864,0.463333333333333,0.393333333333333,0.446666666666667,0.874770990660887,0.876666666666667,2851.23035079467,0,0.74
1,1,1,1,1,1,1,0.49,0.49,0.49,1,1,184.000000033162,0,0.81
0.920529801324503,0.912751677852349,0.914473684210526,0.918918918918919,0.914473684210526,0.920529801324503,0.917491749174917,0.503333333333333,0.463333333333333,0.506666666666667,0.916640739588426,0.916666666666667,318.978485516059,1,0.74
0.909090909090909,0.872611464968153,0.866666666666667,0.913333333333333,0.866666666666667,0.909090909090909,0.887372013651877,0.476666666666667,0.433333333333333,0.5,0.890851187029531,0.89,2562.88112368173,1,0.71
0.855263157894737,0.817567567567568,0.828025477707006,0.846153846153846,0.828025477707006,0.855263157894737,0.841423948220065,0.506666666666667,0.433333333333333,0.523333333333333,0.836415362731152,0.836666666666667,3716.27803213348,0,0.76
1,1,1,1,1,1,1,0.483333333333333,0.483333333333333,0.483333333333333,1,1,184.000000299556,0,0.79
1,1,1,1,1,1,1,0.48,0.48,0.48,1,1,184.000000061682,0,0.7
1,1,1,1,1,1,1,0.496666666666667,0.496666666666667,0.496666666666667,1,1,184.000000076166,0,0.74
1,1,1,1,1,1,1,0.503333333333333,0.503333333333333,0.503333333333333,1,1,184.000000117282,0,0.79
1,1,1,1,1,1,1,0.526666666666667,0.526666666666667,0.526666666666667,1,1,184.000000036357,0,0.75
0.855172413793103,0.858064516129032,0.849315068493151,0.863636363636364,0.849315068493151,0.855172413793103,0.852233676975945,0.483333333333333,0.413333333333333,0.486666666666667,0.856618464961068,0.856666666666667,3283.75419146408,0,0.67
1,1,1,1,1,1,1,0.503333333333333,0.503333333333333,0.503333333333333,1,1,184.000000811966,0,0.83
0.912162162162162,0.875,0.876623376623377,0.910958904109589,0.876623376623377,0.912162162162162,0.894039735099338,0.493333333333333,0.45,0.513333333333333,0.893581081081081,0.893333333333333,342.390281780092,1,0.73
0.965277777777778,0.987179487179487,0.985815602836879,0.968553459119497,0.985815602836879,0.965277777777778,0.975438596491228,0.48,0.463333333333333,0.47,0.976228632478632,0.976666666666667,275.251908965548,1,0.76
0.946666666666667,0.933333333333333,0.93421052631579,0.945945945945946,0.934210526315789,0.946666666666667,0.940397350993378,0.5,0.473333333333333,0.506666666666667,0.94,0.94,295.361533943813,1,0.71
1,1,1,1,1,1,1,0.493333333333333,0.493333333333333,0.493333333333333,1,1,184.000000111742,0,0.67
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000904283,0,0.77
1,1,1,1,1,1,1,0.513333333333333,0.513333333333333,0.513333333333333,1,1,184.000000437829,0,0.73
1,1,1,1,1,1,1,0.49,0.49,0.49,1,1,184.000000022916,0,0.74
0.868055555555556,0.871794871794872,0.862068965517241,0.87741935483871,0.862068965517241,0.868055555555556,0.865051903114187,0.48,0.416666666666667,0.483333333333333,0.869925213675214,0.87,2995.40496435114,1,0.76
1,1,1,1,1,1,1,0.503333333333333,0.503333333333333,0.503333333333333,1,1,184.000000129564,0,0.73
0.910958904109589,0.935064935064935,0.93006993006993,0.917197452229299,0.93006993006993,0.910958904109589,0.920415224913495,0.486666666666667,0.443333333333333,0.476666666666667,0.923011919587262,0.923333333333333,303.845295892126,1,0.83
1,1,1,1,1,1,1,0.526666666666667,0.526666666666667,0.526666666666667,1,1,184.000000058072,0,0.8
1,1,1,1,1,1,1,0.493333333333333,0.493333333333333,0.493333333333333,1,1,184.000000125249,0,0.78
0.972789115646258,0.973856209150327,0.972789115646258,0.973856209150327,0.972789115646258,0.972789115646258,0.972789115646258,0.49,0.476666666666667,0.49,0.973322662398293,0.973333333333333,273.410349812396,1,0.82
0.948717948717949,0.930555555555556,0.936708860759494,0.943661971830986,0.936708860759494,0.948717948717949,0.942675159235669,0.52,0.493333333333333,0.526666666666667,0.939636752136752,0.94,311.343212278383,1,0.76
0.973333333333333,0.966666666666667,0.966887417218543,0.973154362416107,0.966887417218543,0.973333333333333,0.970099667774086,0.5,0.486666666666667,0.503333333333333,0.97,0.97,276.253333419425,1,0.76
1,1,1,1,1,1,1,0.503333333333333,0.503333333333333,0.503333333333333,1,1,184.000000142172,0,0.81
0.958333333333333,0.948717948717949,0.945205479452055,0.961038961038961,0.945205479452055,0.958333333333333,0.951724137931034,0.48,0.46,0.486666666666667,0.953525641025641,0.953333333333333,282.891789364916,1,0.77
0.774834437086093,0.89261744966443,0.879699248120301,0.796407185628743,0.879699248120301,0.774834437086093,0.823943661971831,0.503333333333333,0.39,0.443333333333333,0.833725943375261,0.833333333333333,3788.36533891172,1,0.71
1,1,1,1,1,1,1,0.476666666666667,0.476666666666667,0.476666666666667,1,1,184.000000069362,0,0.8
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000734344,0,0.79
0.856115107913669,0.900621118012422,0.881481481481482,0.878787878787879,0.881481481481482,0.856115107913669,0.868613138686131,0.463333333333333,0.396666666666667,0.45,0.878368112963046,0.88,2779.14304401644,0,0.72
0.880794701986755,0.859060402684564,0.863636363636364,0.876712328767123,0.863636363636364,0.880794701986755,0.872131147540984,0.503333333333333,0.443333333333333,0.513333333333333,0.869927552335659,0.87,2995.40496435114,0,0.72
1,1,1,1,1,1,1,0.516666666666667,0.516666666666667,0.516666666666667,1,1,184.000000076392,0,0.81
