"(Intercept)","asr_scr_perstr_t","asr_scr_anxdep_t","asr_scr_withdrawn_t","asr_scr_somatic_t","asr_scr_thought_t","asr_scr_attention_t","asr_scr_aggressive_t","asr_scr_rulebreak_t","asr_scr_intrusive_t","asr_scr_internal_t","asr_scr_external_t","asr_scr_totprob_t","asr_scr_depress_t","asr_scr_anxdisord_t","asr_scr_somaticpr_t","asr_scr_avoidant_t","asr_scr_adhd_t","asr_scr_antisocial_t","asr_scr_inattention_t","asr_scr_hyperactive_t","crpbi_bothcare","parent_monitor_y","kbi_p_conflict","kbi_p_c_best_friend","kbi_p_c_reg_friend_group","kbi_p_c_bully","kbi_p_c_mh_sa","fes_youth","fes_p_ss_fc_pr","macv_p_ss_fs","macv_p_ss_fo","macv_p_ss_isr","macv_p_ss_fr","macv_p_ss_r","demo_prnt_age_v2","demo_prnt_marital_v2","demo_comb_income_v2","demo_fam_exp","demo_yrs_1","demo_yrs_2","parent_rules_q1","parent_rules_q4","parent_rules_q7","su_risk_p_1","su_risk_p_2_3","su_risk_p_4_5","neighborhood1_2_3_p","neighborhood_crime_y","sexM"
1.49481065901834e-05,0.00035218175909226,0.0794755128851872,0.316067898864822,0.308539456501145,0.288266119967899,0.0023853077949841,0.000533066695104293,9.22525029898943e-05,0.512609477707655,0.19474292547733,5.6401301999284e-07,0.10847169082335,0.185707603215649,0.194502474457865,0.672985387047875,0.444725284250711,0.565966001358173,0.0326873847674692,0.321426342345075,0.451713758225089,0.933718554341894,0.519817321890211,6.23184794649191e-110,0.15340575420115,0.560073651048028,3.75842392975427e-20,2.76140539899537e-35,5.28877520383912e-10,5.54294363933827e-13,0.0898736480360721,0.59435573444853,0.298296100013345,0.0811567355023654,0.00726838003098399,0.0333334202534776,0.00337023360619894,0.00264536431412872,0.0435758301755501,0.000471863029448221,0.0237468833876408,0.53059288592773,0.478402220480501,0.440362948997006,0.137228227480896,0.439878026716222,0.425394358830135,0.00465714840088699,0.00734983624907326,9.79267852827957e-13
2.3967247282869e-06,0.00284200413708903,0.0106756958424354,0.0517341873107794,0.900049807491456,0.118548676703994,0.182875758623664,0.0111470922713321,0.0010400756830128,0.397613034959945,0.23789129066236,6.18408663168936e-07,0.247651384005095,0.995363357444643,0.862874890890241,0.2832270531321,0.000214978268072157,0.138455298225575,0.0427985012466996,0.145935683323025,0.173775144174599,0.000762422315573999,0.0307309859870614,2.26100576886933e-115,0.916718609762652,0.335941029909281,6.04937501488957e-22,4.0696582143371e-44,7.19574939632855e-06,7.98894747382669e-09,0.85188796961833,0.030916906086112,0.493331521727376,0.22244480531019,8.53573820301205e-06,0.0748829399022757,0.000346653091396823,0.000521950943959431,0.000715190780594573,0.306349515638857,0.00140560560626037,0.493542982904289,0.409572524265828,0.640195561327417,0.32651117885312,0.419720311340968,0.976252638499768,0.00739726923391835,0.000537084163207661,2.3696909784504e-11
