"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged","Test Accuracy"
0.887417218543046,0.859060402684564,0.864516129032258,0.882758620689655,0.864516129032258,0.887417218543046,0.875816993464052,0.503333333333333,0.446666666666667,0.516666666666667,0.873238810613805,0.873333333333333,280.724735973049,1,0.79
0.852348993288591,0.860927152317881,0.858108108108108,0.855263157894737,0.858108108108108,0.852348993288591,0.855218855218855,0.496666666666667,0.423333333333333,0.493333333333333,0.856638072803236,0.856666666666667,304.722692218666,1,0.75
0.816326530612245,0.843137254901961,0.833333333333333,0.826923076923077,0.833333333333333,0.816326530612245,0.824742268041237,0.49,0.4,0.48,0.829731892757103,0.83,327.714068150746,1,0.83
0.851351351351351,0.861842105263158,0.857142857142857,0.856209150326797,0.857142857142857,0.851351351351351,0.854237288135593,0.493333333333333,0.42,0.49,0.856596728307255,0.856666666666667,302.474942773974,1,0.74
0.89375,0.821428571428571,0.851190476190476,0.871212121212121,0.851190476190476,0.89375,0.871951219512195,0.533333333333333,0.476666666666667,0.56,0.857589285714286,0.86,307.142035926752,1,0.76
0.89261744966443,0.880794701986755,0.880794701986755,0.89261744966443,0.880794701986755,0.89261744966443,0.886666666666667,0.496666666666667,0.443333333333333,0.503333333333333,0.886706075825592,0.886666666666667,265.381494300088,1,0.77
0.870503597122302,0.863354037267081,0.846153846153846,0.885350318471338,0.846153846153846,0.870503597122302,0.858156028368794,0.463333333333333,0.403333333333333,0.476666666666667,0.866928817194691,0.866666666666667,280.072940221989,1,0.8
0.859060402684564,0.821192052980132,0.825806451612903,0.855172413793103,0.825806451612903,0.859060402684564,0.842105263157895,0.496666666666667,0.426666666666667,0.516666666666667,0.840126227832348,0.84,338.7559348807,1,0.79
0.855172413793103,0.883870967741936,0.873239436619718,0.867088607594937,0.873239436619718,0.855172413793103,0.86411149825784,0.483333333333333,0.413333333333333,0.473333333333333,0.86952169076752,0.87,298.997893649382,1,0.7
0.888888888888889,0.870748299319728,0.87741935483871,0.882758620689655,0.87741935483871,0.888888888888889,0.883116883116883,0.51,0.453333333333333,0.516666666666667,0.879818594104308,0.88,284.977189232593,1,0.76
0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667,0.886666666666667,0.5,0.443333333333333,0.5,0.886666666666667,0.886666666666667,276.402710785887,1,0.77
0.872611464968153,0.839160839160839,0.85625,0.857142857142857,0.85625,0.872611464968153,0.864353312302839,0.523333333333333,0.456666666666667,0.533333333333333,0.855886152064496,0.856666666666667,297.337106514136,1,0.74
0.866666666666667,0.84,0.844155844155844,0.863013698630137,0.844155844155844,0.866666666666667,0.855263157894737,0.5,0.433333333333333,0.513333333333333,0.853333333333333,0.853333333333333,308.509907415049,1,0.75
0.870748299319728,0.882352941176471,0.876712328767123,0.876623376623377,0.876712328767123,0.870748299319728,0.873720136518771,0.49,0.426666666666667,0.486666666666667,0.876550620248099,0.876666666666667,299.777543181152,1,0.71
0.876712328767123,0.863636363636364,0.859060402684564,0.880794701986755,0.859060402684564,0.876712328767123,0.867796610169491,0.486666666666667,0.426666666666667,0.496666666666667,0.870174346201743,0.87,286.205321147843,1,0.73
0.816993464052288,0.870748299319728,0.868055555555556,0.82051282051282,0.868055555555556,0.816993464052288,0.841750841750842,0.51,0.416666666666667,0.48,0.843870881686008,0.843333333333333,295.01665052286,1,0.79
0.874125874125874,0.904458598726115,0.892857142857143,0.8875,0.892857142857143,0.874125874125874,0.88339222614841,0.476666666666667,0.416666666666667,0.466666666666667,0.889292236425994,0.89,287.980833408239,1,0.78
0.829787234042553,0.855345911949686,0.835714285714286,0.85,0.835714285714286,0.829787234042553,0.832740213523132,0.47,0.39,0.466666666666667,0.842566572996119,0.843333333333333,324.754936035275,1,0.76
0.888157894736842,0.844594594594595,0.854430379746835,0.880281690140845,0.854430379746835,0.888157894736842,0.870967741935484,0.506666666666667,0.45,0.526666666666667,0.866376244665718,0.866666666666667,300.308694820223,1,0.78
0.862068965517241,0.883870967741936,0.874125874125874,0.872611464968153,0.874125874125874,0.862068965517241,0.868055555555555,0.483333333333333,0.416666666666667,0.476666666666667,0.872969966629588,0.873333333333333,276.674147503295,1,0.82
0.879432624113475,0.874213836477987,0.861111111111111,0.891025641025641,0.861111111111111,0.879432624113475,0.870175438596491,0.47,0.413333333333333,0.48,0.876823230295731,0.876666666666667,305.814700491563,1,0.81
0.862745098039216,0.857142857142857,0.862745098039216,0.857142857142857,0.862745098039216,0.862745098039216,0.862745098039216,0.51,0.44,0.51,0.859943977591036,0.86,303.016396248684,1,0.64
0.853146853146853,0.885350318471338,0.871428571428571,0.86875,0.871428571428571,0.853146853146853,0.862190812720848,0.476666666666667,0.406666666666667,0.466666666666667,0.869248585809095,0.87,286.482594639215,1,0.74
0.875,0.885135135135135,0.886666666666667,0.873333333333333,0.886666666666667,0.875,0.880794701986755,0.506666666666667,0.443333333333333,0.5,0.880067567567568,0.88,291.626153137233,1,0.77
0.875816993464052,0.836734693877551,0.848101265822785,0.866197183098592,0.848101265822785,0.875816993464052,0.861736334405145,0.51,0.446666666666667,0.526666666666667,0.856275843670802,0.856666666666667,309.809919414851,1,0.82
0.870748299319728,0.875816993464052,0.870748299319728,0.875816993464052,0.870748299319728,0.870748299319728,0.870748299319728,0.49,0.426666666666667,0.49,0.87328264639189,0.873333333333333,287.640508739109,1,0.79
